SH, 20, 2014031912, 99, CHP4,  30, 275S, 1601W,  40,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  36, 286S, 1606W,  39,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  42, 296S, 1611W,  37,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP4,  48, 307S, 1616W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,   0, 223S, 1584W,  26, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,   6, 234S, 1586W,  28, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  12, 246S, 1588W,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  18, 255S, 1592W,  34, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  24, 265S, 1596W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  30, 275S, 1601W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  36, 286S, 1606W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  42, 296S, 1611W,  35, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP5,  48, 307S, 1616W,  34, 1000,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,   0, 223S, 1584W,  30, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,   6, 234S, 1586W,  42,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  12, 246S, 1588W,  45,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  18, 255S, 1592W,  46,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  24, 265S, 1596W,  45,  996,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  30, 275S, 1601W,  44,  997,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  36, 286S, 1606W,  42,  998,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  42, 296S, 1611W,  39,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP6,  48, 307S, 1616W,  37,  999,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,   0, 223S, 1584W,  26, 1003,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,   6, 234S, 1586W,  26, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  12, 246S, 1588W,  27, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  18, 255S, 1592W,  29, 1002,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  24, 265S, 1596W,  30, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  30, 275S, 1601W,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  36, 286S, 1606W,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  42, 296S, 1611W,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031912, 99, CHP7,  48, 307S, 1616W,  31, 1001,   ,   0,    ,    0,    0,    0,    0,
SH, 20, 2014031918, 01, CARQ, -12, 205S, 1593W,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1002,  190,  40,   0,   0,   P,   0,   X, 150,  22,       MIKE, S,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH202014, JTWC, NCEP_TCVITALS, 
SH, 20, 2014031918, 01, CARQ,  -6, 223S, 1584W,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1001,  190,  40,   0,   0,   P,   0,   X, 155,  23,       MIKE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH202014, JTWC, NCEP_TCVITALS, 
SH, 20, 2014031918, 01, CARQ,   0, 242S, 1575W,  35,  996, XX,  34, NEQ,    0,    0,    0,    0, 1002,  190,  40,   0,   0,   P,   0,   X, 155,  22,       MIKE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH202014, JTWC, NCEP_TCVITALS, 
